"","user_id","condition","total_trials","risk","gain","no_effect","experimental_treatment_selected","key_press","rt","ratio","Extraversion","Agreeableness","Conscientiousness","Negative_Emotionality","Open_Mindedness","Harm","Fairness","Loyalty","Athority","Sancticy","PerspectiveTaking","Fantasy","EmpathicConcern","PersonalDistress","POWER","ACHIEVEMENT","HEDONISM","STIMULATION","SELF.DIRECTION","UNIVERSALISM","BENEVOLENCE","TRADITION","CONFORMITY","SECURITY","Lying","Assasination","Torture","Murder","Stealing","ForcedSterilization","SNS.total","SNS.ability","SNS.preference","GRiPs.score","republican","democrat","independent","conservative","liberal","sex","age_4","race_ethnicity","education","ReligionRaised","ReligionNow","Religiosity","Spirituality","AttendChurch","ReligiousActivity","meditation","RelationshipStatus","Income","Major","YearOfEducation","EmploymentStatus","Political_Party","HumanMind","Optimize","trial_index","risk_c","gain_c","Intercept","Risk_Beta","Gain_Beta","Interaction_Beta","Risk_sig","Gain_sig","Interaction_sig"
"15","0DeJj31H","Short Term (Working) Memory",75,90,5,5,"Yes to treatment",77,531.34499999939,0.0555555555555556,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"15",41.3333333333333,-20.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"16","0DeJj31H","Short Term (Working) Memory",75,70,20,10,"Yes to treatment",77,484.019999999902,0.285714285714286,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"16",21.3333333333333,-5.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"17","0DeJj31H","Short Term (Working) Memory",75,10,80,10,"Yes to treatment",77,652.865000000049,8,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"17",-38.6666666666667,54.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"18","0DeJj31H","Short Term (Working) Memory",75,35,20,45,"Yes to treatment",77,4517.01499999769,0.571428571428571,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"18",-13.6666666666667,-5.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"19","0DeJj31H","Short Term (Working) Memory",75,45,40,15,"Yes to treatment",77,599.425000000279,0.888888888888889,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"19",-3.66666666666666,14.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"20","0DeJj31H","Short Term (Working) Memory",75,90,5,5,"Yes to treatment",77,591.550000001094,0.0555555555555556,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"20",41.3333333333333,-20.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"21","0DeJj31H","Short Term (Working) Memory",75,40,30,30,"Yes to treatment",77,611.049999999464,0.75,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"21",-8.66666666666666,4.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"22","0DeJj31H","Short Term (Working) Memory",75,20,65,15,"Yes to treatment",90,5318.48000000173,3.25,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"22",-28.6666666666667,39.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"23","0DeJj31H","Short Term (Working) Memory",75,50,30,20,"Yes to treatment",90,924.739999998594,0.6,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"23",1.33333333333334,4.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"24","0DeJj31H","Short Term (Working) Memory",75,10,75,15,"Yes to treatment",90,738.570000001462,7.5,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"24",-38.6666666666667,49.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"25","0DeJj31H","Short Term (Working) Memory",75,80,15,5,"Yes to treatment",90,658.250000000466,0.1875,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"25",31.3333333333333,-10.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"26","0DeJj31H","Short Term (Working) Memory",75,20,65,15,"Yes to treatment",77,600.084999998217,3.25,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"26",-28.6666666666667,39.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"27","0DeJj31H","Short Term (Working) Memory",75,90,5,5,"Yes to treatment",90,922.650000000431,0.0555555555555556,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"27",41.3333333333333,-20.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"28","0DeJj31H","Short Term (Working) Memory",75,55,20,25,"Yes to treatment",90,605.51000000129,0.363636363636364,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"28",6.33333333333334,-5.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"29","0DeJj31H","Short Term (Working) Memory",75,85,10,5,"Yes to treatment",77,647.639999999199,0.117647058823529,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"29",36.3333333333333,-15.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"30","0DeJj31H","Short Term (Working) Memory",75,35,25,40,"Yes to treatment",77,566.35499999905,0.714285714285714,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"30",-13.6666666666667,-0.199999999999999,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"31","0DeJj31H","Short Term (Working) Memory",75,70,15,15,"Yes to treatment",90,581.060000000522,0.214285714285714,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"31",21.3333333333333,-10.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"32","0DeJj31H","Short Term (Working) Memory",75,90,5,5,"Yes to treatment",90,626.619999999064,0.0555555555555556,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"32",41.3333333333333,-20.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"33","0DeJj31H","Short Term (Working) Memory",75,60,10,30,"Yes to treatment",77,605.459999998799,0.166666666666667,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"33",11.3333333333333,-15.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"34","0DeJj31H","Short Term (Working) Memory",75,90,5,5,"Yes to treatment",90,529.160000001837,0.0555555555555556,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"34",41.3333333333333,-20.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"35","0DeJj31H","Short Term (Working) Memory",75,15,10,75,"Yes to treatment",77,597.695000000356,0.666666666666667,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"35",-33.6666666666667,-15.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"36","0DeJj31H","Short Term (Working) Memory",75,15,50,35,"Yes to treatment",90,1063.27000000241,3.33333333333333,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"36",-33.6666666666667,24.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"37","0DeJj31H","Short Term (Working) Memory",75,10,25,65,"Yes to treatment",90,895.349999998871,2.5,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"37",-38.6666666666667,-0.199999999999999,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"38","0DeJj31H","Short Term (Working) Memory",75,35,55,10,"No to treatment",90,485.800000002142,1.57142857142857,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"38",-13.6666666666667,29.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"39","0DeJj31H","Short Term (Working) Memory",75,45,50,5,"Yes to treatment",90,578.63499999803,1.11111111111111,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"39",-3.66666666666666,24.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"40","0DeJj31H","Short Term (Working) Memory",75,30,30,40,"Yes to treatment",90,666.32000000024,1,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"40",-18.6666666666667,4.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"41","0DeJj31H","Short Term (Working) Memory",75,65,10,25,"Yes to treatment",77,3171.66500000167,0.153846153846154,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"41",16.3333333333333,-15.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"42","0DeJj31H","Short Term (Working) Memory",75,75,15,10,"Yes to treatment",90,575.494999997318,0.2,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"42",26.3333333333333,-10.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"43","0DeJj31H","Short Term (Working) Memory",75,65,20,15,"Yes to treatment",77,609.85500000231,0.307692307692308,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"43",16.3333333333333,-5.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"44","0DeJj31H","Short Term (Working) Memory",75,35,30,35,"Yes to treatment",90,516.634999999893,0.857142857142857,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"44",-13.6666666666667,4.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"45","0DeJj31H","Short Term (Working) Memory",75,30,45,25,"Yes to treatment",77,506.805000000866,1.5,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"45",-18.6666666666667,19.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"46","0DeJj31H","Short Term (Working) Memory",75,35,30,35,"Yes to treatment",90,598.40500000061,0.857142857142857,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"46",-13.6666666666667,4.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"47","0DeJj31H","Short Term (Working) Memory",75,30,20,50,"Yes to treatment",77,687.955000001239,0.666666666666667,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"47",-18.6666666666667,-5.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"48","0DeJj31H","Short Term (Working) Memory",75,40,30,30,"Yes to treatment",90,675.074999999139,0.75,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"48",-8.66666666666666,4.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"49","0DeJj31H","Short Term (Working) Memory",75,5,85,10,"No to treatment",90,1043.28999999777,17,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"49",-43.6666666666667,59.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"50","0DeJj31H","Short Term (Working) Memory",75,35,40,25,"Yes to treatment",90,582.979999999166,1.14285714285714,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"50",-13.6666666666667,14.8,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"51","0DeJj31H","Short Term (Working) Memory",75,90,5,5,"Yes to treatment",77,638.1949999996,0.0555555555555556,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"51",41.3333333333333,-20.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"52","0DeJj31H","Short Term (Working) Memory",75,40,15,45,"Yes to treatment",77,597.495000001858,0.375,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"52",-8.66666666666666,-10.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"53","0DeJj31H","Short Term (Working) Memory",75,65,15,20,"Yes to treatment",90,431.585000002116,0.230769230769231,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"53",16.3333333333333,-10.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
"54","0DeJj31H","Short Term (Working) Memory",75,75,20,5,"Yes to treatment",77,5661.64500000014,0.266666666666667,45,47,38,37,43,18,21,19,22,20,15,14,16,17,6,7,5,6,7,5,6,5,6,5,1,2,2,1,2,0,4.25,4.25,4.25,NA,4,5,4,5,6,"1",29,4,4,6,6,2,2,3,3,5,3,"25000","Computer","19","software",2,0,1,"54",26.3333333333333,-5.2,90239.8918663254,0.765124203515772,0.607843956576987,0.997369322463441,0,0,0
