,user_id,condition,total_trials,risk,gain,no_effect,experimental_treatment_selected,key_press,rt,ratio,Extraversion,Agreeableness,Conscientiousness,Negative_Emotionality,Open_Mindedness,Harm,Fairness,Loyalty,Athority,Sancticy,PerspectiveTaking,Fantasy,EmpathicConcern,PersonalDistress,POWER,ACHIEVEMENT,HEDONISM,STIMULATION,SELF.DIRECTION,UNIVERSALISM,BENEVOLENCE,TRADITION,CONFORMITY,SECURITY,Lying,Assasination,Torture,Murder,Stealing,ForcedSterilization,SNS.total,SNS.ability,SNS.preference,republican,democrat,independent,conservative,liberal,sex,age,race_ethnicity,education,ReligionRaised,ReligionNow,Religiosity,Spirituality,AttendChurch,ReligiousActivity,meditation,RelationshipStatus,Income,Major,YearOfEducation,EmploymentStatus,Political_Party,HumanMind,Optimize,trial_index,risk_c,gain_c,Intercept,Risk_Beta,Gain_Beta,Interaction_Beta,lambda
15,1mvqe1Y3,Language (spoken),75,70,20,10,No to treatment,90,614.805,0.285714286,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,15,32.06666667,-10.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
16,1mvqe1Y3,Language (spoken),75,55,25,20,No to treatment,77,630.74,0.454545455,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,16,17.06666667,-5.066666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
17,1mvqe1Y3,Language (spoken),75,15,65,20,Yes to treatment,77,790.585,4.333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,17,-22.93333333,34.93333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
18,1mvqe1Y3,Language (spoken),75,30,10,60,No to treatment,90,669.625,0.333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,18,-7.933333333,-20.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
19,1mvqe1Y3,Language (spoken),75,70,20,10,No to treatment,90,1696.355,0.285714286,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,19,32.06666667,-10.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
20,1mvqe1Y3,Language (spoken),75,40,40,20,No to treatment,77,881.93,1,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,20,2.066666667,9.933333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
21,1mvqe1Y3,Language (spoken),75,30,50,20,No to treatment,77,1361.82,1.666666667,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,21,-7.933333333,19.93333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
22,1mvqe1Y3,Language (spoken),75,60,20,20,No to treatment,77,662.525,0.333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,22,22.06666667,-10.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
23,1mvqe1Y3,Language (spoken),75,15,50,35,Yes to treatment,77,1016.285,3.333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,23,-22.93333333,19.93333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
24,1mvqe1Y3,Language (spoken),75,30,25,45,No to treatment,90,606.3,0.833333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,24,-7.933333333,-5.066666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
25,1mvqe1Y3,Language (spoken),75,40,40,20,No to treatment,77,948.675,1,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,25,2.066666667,9.933333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
26,1mvqe1Y3,Language (spoken),75,45,5,50,No to treatment,77,4201.455,0.111111111,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,26,7.066666667,-25.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
27,1mvqe1Y3,Language (spoken),75,10,30,60,No to treatment,90,532.045,3,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,27,-27.93333333,-0.066666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
28,1mvqe1Y3,Language (spoken),75,5,5,90,No to treatment,90,778.275,1,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,28,-32.93333333,-25.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
29,1mvqe1Y3,Language (spoken),75,55,25,20,No to treatment,77,659.26,0.454545455,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,29,17.06666667,-5.066666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
30,1mvqe1Y3,Language (spoken),75,60,30,10,No to treatment,90,598.435,0.5,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,30,22.06666667,-0.066666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
31,1mvqe1Y3,Language (spoken),75,45,15,40,No to treatment,90,577.775,0.333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,31,7.066666667,-15.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
32,1mvqe1Y3,Language (spoken),75,10,55,35,Yes to treatment,77,560.495,5.5,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,32,-27.93333333,24.93333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
33,1mvqe1Y3,Language (spoken),75,5,90,5,Yes to treatment,90,910.515,18,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,33,-32.93333333,59.93333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
34,1mvqe1Y3,Language (spoken),75,45,15,40,No to treatment,90,726.255,0.333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,34,7.066666667,-15.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
35,1mvqe1Y3,Language (spoken),75,15,35,50,No to treatment,90,535.63,2.333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,35,-22.93333333,4.933333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
36,1mvqe1Y3,Language (spoken),75,15,65,20,Yes to treatment,77,658.17,4.333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,36,-22.93333333,34.93333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
37,1mvqe1Y3,Language (spoken),75,60,25,15,No to treatment,90,815.11,0.416666667,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,37,22.06666667,-5.066666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
38,1mvqe1Y3,Language (spoken),75,10,40,50,No to treatment,90,681.795,4,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,38,-27.93333333,9.933333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
39,1mvqe1Y3,Language (spoken),75,60,30,10,No to treatment,90,889.575,0.5,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,39,22.06666667,-0.066666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
40,1mvqe1Y3,Language (spoken),75,60,15,25,No to treatment,90,562.98,0.25,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,40,22.06666667,-15.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
41,1mvqe1Y3,Language (spoken),75,50,30,20,No to treatment,77,1704.56,0.6,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,41,12.06666667,-0.066666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
42,1mvqe1Y3,Language (spoken),75,70,25,5,No to treatment,90,662.09,0.357142857,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,42,32.06666667,-5.066666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
43,1mvqe1Y3,Language (spoken),75,5,5,90,No to treatment,77,604.08,1,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,43,-32.93333333,-25.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
44,1mvqe1Y3,Language (spoken),75,25,50,25,Yes to treatment,90,1174.335,2,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,44,-12.93333333,19.93333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
45,1mvqe1Y3,Language (spoken),75,60,35,5,No to treatment,77,857.845,0.583333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,45,22.06666667,4.933333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
46,1mvqe1Y3,Language (spoken),75,70,25,5,No to treatment,77,708,0.357142857,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,46,32.06666667,-5.066666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
47,1mvqe1Y3,Language (spoken),75,50,10,40,No to treatment,90,790.67,0.2,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,47,12.06666667,-20.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
48,1mvqe1Y3,Language (spoken),75,10,50,40,Yes to treatment,77,748.225,5,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,48,-27.93333333,19.93333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
49,1mvqe1Y3,Language (spoken),75,20,70,10,Yes to treatment,90,1073.315,3.5,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,49,-17.93333333,39.93333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
50,1mvqe1Y3,Language (spoken),75,5,10,85,No to treatment,77,668.585,2,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,50,-32.93333333,-20.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
51,1mvqe1Y3,Language (spoken),75,25,25,50,No to treatment,90,662.11,1,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,51,-12.93333333,-5.066666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
52,1mvqe1Y3,Language (spoken),75,55,20,25,No to treatment,90,876.74,0.363636364,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,52,17.06666667,-10.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
53,1mvqe1Y3,Language (spoken),75,50,15,35,No to treatment,77,589.225,0.3,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,53,12.06666667,-15.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
54,1mvqe1Y3,Language (spoken),75,20,50,30,Yes to treatment,90,1056.155,2.5,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,54,-17.93333333,19.93333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
55,1mvqe1Y3,Language (spoken),75,60,15,25,No to treatment,77,861.6,0.25,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,55,22.06666667,-15.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
56,1mvqe1Y3,Language (spoken),75,65,5,30,No to treatment,90,834.82,0.076923077,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,56,27.06666667,-25.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
57,1mvqe1Y3,Language (spoken),75,50,10,40,No to treatment,77,690.205,0.2,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,57,12.06666667,-20.06666667,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
58,1mvqe1Y3,Language (spoken),75,25,55,20,Yes to treatment,77,1674.54,2.2,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,58,-12.93333333,24.93333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
59,1mvqe1Y3,Language (spoken),75,45,50,5,No to treatment,77,1333.525,1.111111111,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,1,47,2,4,1,7,1,1,2,2,1,5,175000,Business Administration,18,Full time - business owner - construction services,2,0,0,59,7.066666667,19.93333333,3.09E-05,0.737258642,1.518188397,1.003108741,-0.48561736
