"","user_id","condition","total_trials","risk","gain","no_effect","experimental_treatment_selected","key_press","rt","ratio","Extraversion","Agreeableness","Conscientiousness","Negative_Emotionality","Open_Mindedness","Harm","Fairness","Loyalty","Athority","Sancticy","PerspectiveTaking","Fantasy","EmpathicConcern","PersonalDistress","POWER","ACHIEVEMENT","HEDONISM","STIMULATION","SELF.DIRECTION","UNIVERSALISM","BENEVOLENCE","TRADITION","CONFORMITY","SECURITY","Lying","Assasination","Torture","Murder","Stealing","ForcedSterilization","SNS.total","SNS.ability","SNS.preference","republican","democrat","independent","conservative","liberal","sex","age_4","race_ethnicity","education","ReligionRaised","ReligionNow","Religiosity","Spirituality","AttendChurch","ReligiousActivity","meditation","RelationshipStatus","Income","Major","YearOfEducation","EmploymentStatus","Political_Party","HumanMind","Optimize","trial_index"
"11","01rSsifR","Mood",75,75,15,10,"No to treatment",77,5320.27000000016,0.2,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"11"
"12","01rSsifR","Mood",75,5,65,30,"Yes to treatment",77,929.390000001149,13,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"12"
"13","01rSsifR","Mood",75,65,30,5,"No to treatment",90,994.02000000191,0.461538461538462,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"13"
"14","01rSsifR","Mood",75,20,75,5,"Yes to treatment",77,2176.21999999756,3.75,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"14"
"15","01rSsifR","Mood",75,15,10,75,"No to treatment",90,1393.70500000229,0.666666666666667,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"15"
"16","01rSsifR","Mood",75,85,5,10,"No to treatment",77,601.350000000792,0.0588235294117647,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"16"
"17","01rSsifR","Mood",75,60,5,35,"No to treatment",77,753.759999999602,0.0833333333333333,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"17"
"18","01rSsifR","Mood",75,40,50,10,"No to treatment",77,1345.57500000298,1.25,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"18"
"19","01rSsifR","Mood",75,85,5,10,"No to treatment",90,690.744999999879,0.0588235294117647,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"19"
"20","01rSsifR","Mood",75,20,35,45,"No to treatment",77,5776.44500000315,1.75,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"20"
"21","01rSsifR","Mood",75,70,20,10,"No to treatment",77,673.77999999735,0.285714285714286,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"21"
"22","01rSsifR","Mood",75,85,5,10,"No to treatment",77,1080.81500000117,0.0588235294117647,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"22"
"23","01rSsifR","Mood",75,30,40,30,"Yes to treatment",77,1009.8399999988,1.33333333333333,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"23"
"24","01rSsifR","Mood",75,85,5,10,"No to treatment",77,640.49999999773,0.0588235294117647,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"24"
"25","01rSsifR","Mood",75,80,5,15,"No to treatment",77,640.995000001567,0.0625,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"25"
"26","01rSsifR","Mood",75,10,5,85,"No to treatment",90,1602.04500000327,0.5,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"26"
"27","01rSsifR","Mood",75,10,45,45,"Yes to treatment",90,994.17000000173,4.5,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"27"
"28","01rSsifR","Mood",75,45,20,35,"No to treatment",77,881.844999999885,0.444444444444444,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"28"
"29","01rSsifR","Mood",75,5,90,5,"Yes to treatment",90,769.834999999148,18,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"29"
"30","01rSsifR","Mood",75,40,10,50,"No to treatment",77,738.004999999248,0.25,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"30"
"31","01rSsifR","Mood",75,50,20,30,"No to treatment",90,882.249999998749,0.4,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"31"
"32","01rSsifR","Mood",75,75,20,5,"No to treatment",77,945.255000002362,0.266666666666667,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"32"
"33","01rSsifR","Mood",75,35,40,25,"Yes to treatment",77,849.040000000969,1.14285714285714,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"33"
"34","01rSsifR","Mood",75,80,5,15,"No to treatment",90,594.010000000708,0.0625,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"34"
"35","01rSsifR","Mood",75,30,25,45,"No to treatment",77,865.819999999076,0.833333333333333,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"35"
"36","01rSsifR","Mood",75,45,10,45,"No to treatment",77,722.085000001243,0.222222222222222,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"36"
"37","01rSsifR","Mood",75,30,55,15,"Yes to treatment",90,576.320000000123,1.83333333333333,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"37"
"38","01rSsifR","Mood",75,55,25,20,"No to treatment",77,898.26499999981,0.454545454545455,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"38"
"39","01rSsifR","Mood",75,5,65,30,"Yes to treatment",77,1089.8449999986,13,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"39"
"40","01rSsifR","Mood",75,30,35,35,"Yes to treatment",77,4546.45000000164,1.16666666666667,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"40"
"41","01rSsifR","Mood",75,30,20,50,"No to treatment",90,1009.44999999774,0.666666666666667,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"41"
"42","01rSsifR","Mood",75,75,15,10,"No to treatment",77,976.265000001149,0.2,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"42"
"43","01rSsifR","Mood",75,75,5,20,"No to treatment",77,753.154999998515,0.0666666666666667,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"43"
"44","01rSsifR","Mood",75,15,30,55,"Yes to treatment",77,1281.52999999656,2,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"44"
"45","01rSsifR","Mood",75,10,70,20,"Yes to treatment",77,945.475000000442,7,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"45"
"46","01rSsifR","Mood",75,75,5,20,"No to treatment",90,1058.21500000093,0.0666666666666667,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"46"
"47","01rSsifR","Mood",75,80,5,15,"No to treatment",90,714.359999998123,0.0625,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"47"
"48","01rSsifR","Mood",75,80,15,5,"No to treatment",90,969.989999997779,0.1875,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"48"
"49","01rSsifR","Mood",75,65,25,10,"No to treatment",77,529.495000002498,0.384615384615385,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"49"
"50","01rSsifR","Mood",75,90,5,5,"No to treatment",77,722.444999999425,0.0555555555555556,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"50"
"51","01rSsifR","Mood",75,30,20,50,"No to treatment",77,801.445000000967,0.666666666666667,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"51"
"52","01rSsifR","Mood",75,5,75,20,"Yes to treatment",77,642.015000001295,15,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"52"
"53","01rSsifR","Mood",75,65,5,30,"No to treatment",90,1170.61000000103,0.0769230769230769,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"53"
"54","01rSsifR","Mood",75,45,35,20,"No to treatment",90,962.08000000118,0.777777777777778,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"54"
"55","01rSsifR","Mood",75,30,55,15,"Yes to treatment",90,1409.40000000046,1.83333333333333,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"55"
"56","01rSsifR","Mood",75,35,55,10,"Yes to treatment",77,1041.73499999888,1.57142857142857,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"56"
"57","01rSsifR","Mood",75,20,5,75,"No to treatment",77,849.469999997411,0.25,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"57"
"58","01rSsifR","Mood",75,85,5,10,"No to treatment",77,1057.67500000002,0.0588235294117647,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"58"
"59","01rSsifR","Mood",75,35,20,45,"No to treatment",90,1058.10000000201,0.571428571428571,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"59"
"60","01rSsifR","Mood",75,30,40,30,"Yes to treatment",77,1393.39499999915,1.33333333333333,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"60"
"61","01rSsifR","Mood",75,75,20,5,"No to treatment",90,706.154999999853,0.266666666666667,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"61"
"62","01rSsifR","Mood",75,25,40,35,"Yes to treatment",90,1202.62000000002,1.6,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"62"
"63","01rSsifR","Mood",75,25,45,30,"Yes to treatment",90,881.884999998903,1.8,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"63"
"64","01rSsifR","Mood",75,50,35,15,"No to treatment",90,849.764999999024,0.7,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"64"
"65","01rSsifR","Mood",75,80,15,5,"No to treatment",90,722.050000000279,0.1875,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"65"
"66","01rSsifR","Mood",75,65,15,20,"No to treatment",90,769.885000001523,0.230769230769231,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"66"
"67","01rSsifR","Mood",75,45,50,5,"No to treatment",90,3474.27500000049,1.11111111111111,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"67"
"68","01rSsifR","Mood",75,25,15,60,"No to treatment",90,2098.34000000046,0.6,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"68"
"69","01rSsifR","Mood",75,35,5,60,"No to treatment",90,850.51999999996,0.142857142857143,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"69"
"70","01rSsifR","Mood",75,25,65,10,"Yes to treatment",90,801.634999999835,2.6,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"70"
"71","01rSsifR","Mood",75,65,30,5,"No to treatment",77,735.810000001919,0.461538461538462,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"71"
"72","01rSsifR","Mood",75,5,45,50,"Yes to treatment",90,737.975000000035,9,39,37,38,39,43,23,24,13,20,18,28,26,25,9,4,7,7,6,4,5,7,4,6,7,2,1,1,1,1,2,4.625,4.5,4.75,4,5,6,3,5,"2",29,1,2,1,1,2,3,3,6,4,2,"41000","Business Management","15","Project Manager - Information",1,1,0,"72"
