"","user_id","condition","total_trials","risk","gain","no_effect","experimental_treatment_selected","key_press","rt","ratio","Extraversion","Agreeableness","Conscientiousness","Negative_Emotionality","Open_Mindedness","Harm","Fairness","Loyalty","Athority","Sancticy","PerspectiveTaking","Fantasy","EmpathicConcern","PersonalDistress","POWER","ACHIEVEMENT","HEDONISM","STIMULATION","SELF.DIRECTION","UNIVERSALISM","BENEVOLENCE","TRADITION","CONFORMITY","SECURITY","Lying","Assasination","Torture","Murder","Stealing","ForcedSterilization","SNS.total","SNS.ability","SNS.preference","republican","democrat","independent","conservative","liberal","sex","age_4","race_ethnicity","education","ReligionRaised","ReligionNow","Religiosity","Spirituality","AttendChurch","ReligiousActivity","meditation","RelationshipStatus","Income","Major","YearOfEducation","EmploymentStatus","Political_Party","HumanMind","Optimize","trial_index","risk_c","gain_c","Intercept","Risk_Beta","Gain_Beta","Interaction_Beta","lambda"
"16","1mvqe1Y3","Language (spoken)",75,55,25,20,"No to treatment",77,630.740000000515,0.454545454545455,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"16",17.0666666666667,-5.06666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"17","1mvqe1Y3","Language (spoken)",75,15,65,20,"Yes to treatment",77,790.585000000632,4.33333333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"17",-22.9333333333333,34.9333333333333,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"18","1mvqe1Y3","Language (spoken)",75,30,10,60,"No to treatment",90,669.625000000451,0.333333333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"18",-7.93333333333333,-20.0666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"19","1mvqe1Y3","Language (spoken)",75,70,20,10,"No to treatment",90,1696.35500000004,0.285714285714286,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"19",32.0666666666667,-10.0666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"20","1mvqe1Y3","Language (spoken)",75,40,40,20,"No to treatment",77,881.929999999527,1,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"20",2.06666666666667,9.93333333333333,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"21","1mvqe1Y3","Language (spoken)",75,30,50,20,"No to treatment",77,1361.82000000009,1.66666666666667,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"21",-7.93333333333333,19.9333333333333,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"22","1mvqe1Y3","Language (spoken)",75,60,20,20,"No to treatment",77,662.524999999732,0.333333333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"22",22.0666666666667,-10.0666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"23","1mvqe1Y3","Language (spoken)",75,15,50,35,"Yes to treatment",77,1016.28499999971,3.33333333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"23",-22.9333333333333,19.9333333333333,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"24","1mvqe1Y3","Language (spoken)",75,30,25,45,"No to treatment",90,606.300000001298,0.833333333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"24",-7.93333333333333,-5.06666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"25","1mvqe1Y3","Language (spoken)",75,40,40,20,"No to treatment",77,948.674999999639,1,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"25",2.06666666666667,9.93333333333333,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"26","1mvqe1Y3","Language (spoken)",75,45,5,50,"No to treatment",77,4201.45500000035,0.111111111111111,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"26",7.06666666666667,-25.0666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"27","1mvqe1Y3","Language (spoken)",75,10,30,60,"No to treatment",90,532.044999999925,3,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"27",-27.9333333333333,-0.0666666666666664,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"28","1mvqe1Y3","Language (spoken)",75,5,5,90,"No to treatment",90,778.275000000576,1,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"28",-32.9333333333333,-25.0666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"29","1mvqe1Y3","Language (spoken)",75,55,25,20,"No to treatment",77,659.260000000359,0.454545454545455,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"29",17.0666666666667,-5.06666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"30","1mvqe1Y3","Language (spoken)",75,60,30,10,"No to treatment",90,598.434999999881,0.5,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"30",22.0666666666667,-0.0666666666666664,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"31","1mvqe1Y3","Language (spoken)",75,45,15,40,"No to treatment",90,577.774999999732,0.333333333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"31",7.06666666666667,-15.0666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"32","1mvqe1Y3","Language (spoken)",75,10,55,35,"Yes to treatment",77,560.494999999719,5.5,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"32",-27.9333333333333,24.9333333333333,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"33","1mvqe1Y3","Language (spoken)",75,5,90,5,"Yes to treatment",90,910.514999999577,18,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"33",-32.9333333333333,59.9333333333333,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"34","1mvqe1Y3","Language (spoken)",75,45,15,40,"No to treatment",90,726.254999999597,0.333333333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"34",7.06666666666667,-15.0666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"35","1mvqe1Y3","Language (spoken)",75,15,35,50,"No to treatment",90,535.630000000296,2.33333333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"35",-22.9333333333333,4.93333333333333,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"36","1mvqe1Y3","Language (spoken)",75,15,65,20,"Yes to treatment",77,658.170000000609,4.33333333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"36",-22.9333333333333,34.9333333333333,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"37","1mvqe1Y3","Language (spoken)",75,60,25,15,"No to treatment",90,815.109999999549,0.416666666666667,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"37",22.0666666666667,-5.06666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"38","1mvqe1Y3","Language (spoken)",75,10,40,50,"No to treatment",90,681.794999998616,4,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"38",-27.9333333333333,9.93333333333333,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"39","1mvqe1Y3","Language (spoken)",75,60,30,10,"No to treatment",90,889.57499999924,0.5,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"39",22.0666666666667,-0.0666666666666664,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"40","1mvqe1Y3","Language (spoken)",75,60,15,25,"No to treatment",90,562.979999998788,0.25,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"40",22.0666666666667,-15.0666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"41","1mvqe1Y3","Language (spoken)",75,50,30,20,"No to treatment",77,1704.56000000013,0.6,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"41",12.0666666666667,-0.0666666666666664,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"42","1mvqe1Y3","Language (spoken)",75,70,25,5,"No to treatment",90,662.089999999822,0.357142857142857,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"42",32.0666666666667,-5.06666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"43","1mvqe1Y3","Language (spoken)",75,5,5,90,"No to treatment",77,604.080000000977,1,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"43",-32.9333333333333,-25.0666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"44","1mvqe1Y3","Language (spoken)",75,25,50,25,"Yes to treatment",90,1174.3349999997,2,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"44",-12.9333333333333,19.9333333333333,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"45","1mvqe1Y3","Language (spoken)",75,60,35,5,"No to treatment",77,857.845000000452,0.583333333333333,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"45",22.0666666666667,4.93333333333333,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"46","1mvqe1Y3","Language (spoken)",75,70,25,5,"No to treatment",77,708.000000000538,0.357142857142857,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"46",32.0666666666667,-5.06666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"47","1mvqe1Y3","Language (spoken)",75,50,10,40,"No to treatment",90,790.670000000318,0.2,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"47",12.0666666666667,-20.0666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"48","1mvqe1Y3","Language (spoken)",75,10,50,40,"Yes to treatment",77,748.224999999366,5,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"48",-27.9333333333333,19.9333333333333,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"49","1mvqe1Y3","Language (spoken)",75,20,70,10,"Yes to treatment",90,1073.31500000146,3.5,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"49",-17.9333333333333,39.9333333333333,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"50","1mvqe1Y3","Language (spoken)",75,5,10,85,"No to treatment",77,668.584999999439,2,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"50",-32.9333333333333,-20.0666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"51","1mvqe1Y3","Language (spoken)",75,25,25,50,"No to treatment",90,662.110000001121,1,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"51",-12.9333333333333,-5.06666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"52","1mvqe1Y3","Language (spoken)",75,55,20,25,"No to treatment",90,876.740000001533,0.363636363636364,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"52",17.0666666666667,-10.0666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
"53","1mvqe1Y3","Language (spoken)",75,50,15,35,"No to treatment",77,589.224999999715,0.3,38,42,36,36,37,24,24,14,18,16,23,5,15,0,7,8,8,4,8,3,8,4,4,4,1,1,1,1,1,1,6,6,6,3,2,5,5,4,"1",47,2,4,1,7,1,1,2,2,1,5,"175000","Business Administration","18","Full time - business owner - construction services",2,0,0,"53",12.0666666666667,-15.0666666666667,3.08863965221038e-05,0.73725864153396,1.51818839693465,1.00310874061674,-0.485617360152763
